#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5,1372,2, KF7CZB,-0.3,249.85,2147483647,0,2,     pad,-0.54,86684,1296.97,1.04,2147483647,2147483647,39.9,2147483647,2147483647,2147483647,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.3,249.85,2147483647,0,2,     pad,-0.54,86684,1296.97,1.04,2147483647,2147483647,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.29,249.86,2147483647,0,2,     pad,-0.54,86690,1296.41,0.47,-1.12,-1.12,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.28,249.87,2147483647,0,2,     pad,-0.54,86676,1297.73,1.79,1.52,1.52,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.27,249.88,2147483647,0,2,     pad,-0.54,86687,1296.69,0.76,-0.57,-0.57,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.26,249.89,2147483647,0,2,     pad,-0.54,86720,1293.57,-2.36,-6.73,-6.73,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.25,249.9,2147483647,0,2,     pad,0,86710,1294.52,-1.42,-4.73,-4.73,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.24,249.91,2147483647,0,2,     pad,-0.54,86702,1295.27,-0.66,-3.14,-3.14,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.23,249.92,2147483647,0,2,     pad,-0.54,86705,1294.99,-0.94,-3.63,-3.63,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.22,249.93,2147483647,0,2,     pad,-0.54,86695,1295.93,0,-1.69,-1.69,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.21,249.94,2147483647,0,2,     pad,-0.54,86698,1295.65,-0.28,-2.22,-2.22,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.2,249.95,2147483647,0,2,     pad,-0.54,86693,1296.12,0.19,-1.24,-1.24,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.19,249.96,2147483647,0,2,     pad,-0.54,86678,1297.54,1.61,1.59,1.59,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.18,249.97,2147483647,0,2,     pad,-0.54,86712,1294.33,-1.61,-4.8,-4.8,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.17,249.98,2147483647,0,2,     pad,-0.54,86718,1293.76,-2.17,-5.83,-5.83,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.17,249.98,2147483647,0,2,     pad,-0.54,86718,1293.76,-2.17,-5.83,-5.83,39.9,4.04,4.07,4.07,0,0,0,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.17,249.98,2147483647,0,2,     pad,-0.54,86718,1293.76,-2.17,-5.83,-5.83,39.9,4.04,4.07,4.07,0,0,0,43.796133,-120.6517863,1381,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.17,249.98,2147483647,0,2,     pad,-0.54,86718,1293.76,-2.17,-5.83,-5.83,39.9,4.04,4.07,4.07,0,0,0,43.796133,-120.6517863,1381,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.17,249.98,2147483647,0,2,     pad,-0.54,86718,1293.76,-2.17,-5.83,-5.83,39.9,4.04,4.07,4.07,0,0,0,43.796133,-120.6517863,1381,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,0,2147483647,2147483647,2147483647,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1372,2, KF7CZB,-0.16,249.99,2147483647,0,2,     pad,-0.54,86703,1295.18,-0.76,-2.91,-2.91,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.15,250,2147483647,0,2,     pad,-0.54,86695,1295.93,0,-1.35,-1.35,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.14,250.01,2147483647,0,2,     pad,-0.54,86711,1294.42,-1.51,-4.32,-4.32,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.13,250.02,2147483647,0,2,     pad,-0.54,86697,1295.74,-0.19,-1.62,-1.62,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.12,250.03,2147483647,0,2,     pad,-0.54,86680,1297.35,1.42,1.6,1.6,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.11,250.04,2147483647,0,2,     pad,0,86704,1295.08,-0.85,-2.92,-2.92,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.1,250.05,2147483647,0,2,     pad,0,86702,1295.27,-0.66,-2.49,-2.49,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.09,250.06,2147483647,0,2,     pad,4.9,86691,1296.31,0.38,-0.39,-0.39,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.08,250.07,2147483647,0,2,     pad,8.72,86698,1295.65,-0.28,-1.69,-1.69,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.07,250.08,2147483647,0,2,     pad,42.5,86885,1278,-17.93,-21.49,-21.49,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.06,250.09,2147483647,0,2,     pad,75.18,86743,1291.4,-4.53,-1.69,-1.69,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.05,250.1,2147483647,0,2,     pad,90.98,86708,1294.71,-1.23,4.89,4.89,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.04,250.11,2147483647,0,2,     pad,100.25,86690,1296.41,0.47,8.16,8.16,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.03,250.12,2147483647,0,2,     pad,95.89,86691,1296.31,0.38,7.81,7.81,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.02,250.13,2147483647,0,2,     pad,86.08,86676,1297.73,1.79,10.46,10.46,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,-0.01,250.14,2147483647,0,2,     pad,91.53,86675,1297.82,1.89,10.44,10.44,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0,250.15,2147483647,0,2,     pad,91.53,86678,1297.54,1.61,9.67,9.67,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0,250.15,2147483647,0,3,   boost,91.53,86678,1297.54,1.61,9.67,9.67,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.01,250.16,2147483647,0,3,   boost,89.89,86671,1298.2,2.27,10.58,10.58,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.02,250.17,2147483647,0,3,   boost,88.8,86684,1296.97,1.04,11.47,11.47,39.9,4.04,4.07,4.07,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.02,250.17,2147483647,0,3,   boost,88.8,86684,1296.97,1.04,11.47,11.47,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.03,250.18,2147483647,0,3,   boost,87.72,86678,1297.54,1.61,12.36,12.36,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.04,250.19,2147483647,0,3,   boost,87.17,86686,1296.78,0.85,13.23,13.23,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.05,250.2,2147483647,0,3,   boost,86.08,86678,1297.54,1.61,14.1,14.1,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.06,250.21,2147483647,0,3,   boost,85.54,86665,1298.77,2.83,14.96,14.96,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.07,250.22,2147483647,0,3,   boost,84.99,86655,1299.71,3.78,15.81,15.81,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.08,250.23,2147483647,0,3,   boost,84.45,86655,1299.71,3.78,16.65,16.65,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.09,250.24,2147483647,0,3,   boost,83.9,86660,1299.24,3.31,17.5,17.5,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.1,250.25,2147483647,0,3,   boost,83.36,86653,1299.9,3.97,18.33,18.33,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.11,250.26,2147483647,0,3,   boost,83.36,86659,1299.33,3.4,19.17,19.17,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.12,250.27,2147483647,0,3,   boost,82.81,86661,1299.14,3.21,20,20,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.13,250.28,2147483647,0,3,   boost,83.36,86650,1300.18,4.25,20.83,20.83,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.14,250.29,2147483647,0,3,   boost,83.36,86618,1303.21,7.27,21.66,21.66,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.15,250.3,2147483647,0,3,   boost,82.81,86648,1300.37,4.44,22.49,22.49,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.16,250.31,2147483647,0,3,   boost,82.81,86670,1298.29,2.36,23.32,23.32,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.17,250.32,2147483647,0,3,   boost,82.27,86615,1303.49,7.56,24.15,24.15,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.18,250.33,2147483647,0,3,   boost,81.18,86616,1303.4,7.46,24.96,24.96,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.19,250.34,2147483647,0,3,   boost,82.27,86645,1300.66,4.72,25.78,25.78,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.2,250.35,2147483647,0,3,   boost,82.81,86641,1301.03,5.1,26.61,26.61,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.21,250.36,2147483647,0,3,   boost,83.9,86636,1301.51,5.57,27.44,27.44,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.22,250.37,2147483647,0,3,   boost,105.69,86662,1299.05,3.12,28.39,28.39,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.23,250.38,2147483647,0,3,   boost,73.01,86621,1302.92,6.99,29.28,29.28,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.24,250.39,2147483647,0,3,   boost,92.07,86637,1301.41,5.48,30.11,30.11,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.25,250.4,2147483647,0,3,   boost,89.35,86610,1303.96,8.03,31.01,31.01,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.26,250.41,2147483647,0,3,   boost,88.26,86586,1306.23,10.3,31.9,31.9,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.27,250.42,2147483647,0,3,   boost,87.17,86602,1304.72,8.79,32.78,32.78,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.28,250.43,2147483647,0,3,   boost,87.17,86593,1305.57,9.64,33.65,33.65,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
5,1372,2, KF7CZB,0.29,250.44,2147483647,0,3,   boost,87.17,86596,1305.29,9.35,34.52,34.52,39.9,4.04,4.06,4.06,1,1,5,43.796133,-120.6517863,1381,2015,7,19,18,16,54,0,2,0,-90,4,2147483647,2147483647,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0
